peak_hour,types_of_junction,area_accident_occured,lanes_or_medians,weather_conditions,day_of_week,age_band_of_driver,type_of_vehicle,incident_count
peak,y_shape,residential,two_way,no_rain,friday,>51,car,2.0
peak,y_shape,residential,two_way,no_rain,friday,>51,lorry,2.1
peak,y_shape,residential,two_way,no_rain,friday,>51,other,1.1
peak,y_shape,residential,two_way,no_rain,friday,unknown,bus,1.0
peak,y_shape,residential,two_way,no_rain,friday,unknown,car,1.0
peak,y_shape,residential,two_way,no_rain,friday,unknown,lorry,1.0
peak,y_shape,residential,two_way,no_rain,friday,unknown,other,1.0
peak,y_shape,residential,two_way,no_rain,monday,18-30,bus,1.0
peak,y_shape,residential,two_way,no_rain,monday,18-30,car,9.0
peak,y_shape,residential,two_way,no_rain,monday,18-30,lorry,12.2
peak,y_shape,residential,two_way,no_rain,monday,18-30,other,5.1
peak,y_shape,residential,two_way,no_rain,monday,31-50,car,6.2
peak,y_shape,residential,two_way,no_rain,monday,31-50,lorry,6.0
peak,y_shape,residential,two_way,no_rain,monday,31-50,other,1.0
peak,y_shape,residential,two_way,no_rain,monday,>51,car,3.1
peak,y_shape,residential,two_way,no_rain,monday,>51,motorcycle,1.0
peak,y_shape,residential,two_way,no_rain,monday,>51,other,1.0
peak,y_shape,residential,two_way,no_rain,monday,unknown,bus,2.0
peak,y_shape,residential,two_way,no_rain,monday,unknown,car,3.2
peak,y_shape,residential,two_way,no_rain,monday,unknown,lorry,4.1
peak,y_shape,residential,two_way,no_rain,monday,unknown,other,2.0
peak,y_shape,residential,two_way,no_rain,saturday,18-30,car,1.0
peak,y_shape,residential,two_way,no_rain,saturday,18-30,lorry,1.0
peak,y_shape,residential,two_way,no_rain,saturday,31-50,bus,2.0
peak,y_shape,residential,two_way,no_rain,saturday,31-50,car,1.0
peak,y_shape,residential,two_way,no_rain,saturday,31-50,lorry,5.0
peak,y_shape,residential,two_way,no_rain,saturday,31-50,other,1.0
peak,y_shape,residential,two_way,no_rain,saturday,>51,bus,1.0
peak,y_shape,residential,two_way,no_rain,saturday,>51,car,3.0
peak,y_shape,residential,two_way,no_rain,saturday,>51,lorry,3.0
peak,y_shape,residential,two_way,no_rain,saturday,>51,other,1.0
peak,y_shape,residential,two_way,no_rain,saturday,unknown,car,2.0
peak,y_shape,residential,two_way,no_rain,sunday,18-30,car,3.0
peak,y_shape,residential,two_way,no_rain,sunday,18-30,lorry,3.1
peak,y_shape,residential,two_way,no_rain,sunday,18-30,other,2.0
peak,y_shape,residential,two_way,no_rain,sunday,31-50,car,2.0
peak,y_shape,residential,two_way,no_rain,sunday,31-50,lorry,3.0
peak,y_shape,residential,two_way,no_rain,sunday,31-50,other,1.0
peak,y_shape,residential,two_way,no_rain,sunday,>51,car,1.0
peak,y_shape,residential,two_way,no_rain,sunday,>51,other,1.0
peak,y_shape,residential,two_way,no_rain,sunday,unknown,lorry,1.0
peak,y_shape,residential,two_way,no_rain,thursday,18-30,bus,3.0
peak,y_shape,residential,two_way,no_rain,thursday,18-30,car,4.1
peak,y_shape,residential,two_way,no_rain,thursday,18-30,lorry,10.1
peak,y_shape,residential,two_way,no_rain,thursday,18-30,motorcycle,1.0
peak,y_shape,residential,two_way,no_rain,thursday,18-30,other,10.1
peak,y_shape,residential,two_way,no_rain,thursday,31-50,bus,1.1
peak,y_shape,residential,two_way,no_rain,thursday,31-50,car,7.1
peak,y_shape,residential,two_way,no_rain,thursday,31-50,lorry,4.0
peak,y_shape,residential,two_way,no_rain,thursday,31-50,motorcycle,1.0
peak,y_shape,residential,two_way,no_rain,thursday,31-50,other,5.1
peak,y_shape,residential,two_way,no_rain,thursday,>51,car,1.1
peak,y_shape,residential,two_way,no_rain,thursday,>51,lorry,2.0
peak,y_shape,residential,two_way,no_rain,thursday,>51,motorcycle,1.0
peak,y_shape,residential,two_way,no_rain,thursday,unknown,car,3.0
peak,y_shape,residential,two_way,no_rain,thursday,unknown,lorry,1.0
peak,y_shape,residential,two_way,no_rain,thursday,unknown,other,1.0
peak,y_shape,residential,two_way,no_rain,tuesday,18-30,bus,3.0
peak,y_shape,residential,two_way,no_rain,tuesday,18-30,car,11.0
peak,y_shape,residential,two_way,no_rain,tuesday,18-30,lorry,6.0
peak,y_shape,residential,two_way,no_rain,tuesday,18-30,other,6.0
peak,y_shape,residential,two_way,no_rain,tuesday,31-50,bus,4.1
peak,y_shape,residential,two_way,no_rain,tuesday,31-50,car,10.1
peak,y_shape,residential,two_way,no_rain,tuesday,31-50,lorry,5.2
peak,y_shape,residential,two_way,no_rain,tuesday,31-50,other,2.0
peak,y_shape,residential,two_way,no_rain,tuesday,>51,bus,2.0
peak,y_shape,residential,two_way,no_rain,tuesday,>51,car,0.0
peak,y_shape,residential,two_way,no_rain,tuesday,>51,lorry,2.0
peak,y_shape,residential,two_way,no_rain,tuesday,unknown,bus,1.0
peak,y_shape,residential,two_way,no_rain,tuesday,unknown,lorry,2.0
peak,y_shape,residential,two_way,no_rain,wednesday,18-30,bus,3.0
peak,y_shape,residential,two_way,no_rain,wednesday,18-30,car,5.0
peak,y_shape,residential,two_way,no_rain,wednesday,18-30,lorry,6.1
peak,y_shape,residential,two_way,no_rain,wednesday,18-30,other,3.0
peak,y_shape,residential,two_way,no_rain,wednesday,31-50,car,1.0
peak,y_shape,residential,two_way,no_rain,wednesday,31-50,lorry,3.0
peak,y_shape,residential,two_way,no_rain,wednesday,31-50,other,4.0
peak,y_shape,residential,two_way,no_rain,wednesday,>51,bus,2.1
peak,y_shape,residential,two_way,no_rain,wednesday,>51,car,2.1
peak,y_shape,residential,two_way,no_rain,wednesday,>51,lorry,4.0
peak,y_shape,residential,two_way,no_rain,wednesday,>51,other,3.0
peak,y_shape,residential,two_way,no_rain,wednesday,unknown,bus,2.0
peak,y_shape,residential,two_way,no_rain,wednesday,unknown,car,4.1
peak,y_shape,residential,two_way,no_rain,wednesday,unknown,lorry,2.0
peak,y_shape,residential,two_way,no_rain,wednesday,unknown,other,4.2
peak,y_shape,residential,two_way,rain,friday,18-30,car,1.0
peak,y_shape,residential,two_way,rain,friday,18-30,lorry,1.0
peak,y_shape,residential,two_way,rain,friday,18-30,other,1.0
peak,y_shape,residential,two_way,rain,friday,31-50,lorry,1.0
peak,y_shape,residential,two_way,rain,monday,18-30,bus,1.0
peak,y_shape,residential,two_way,rain,monday,18-30,car,1.0
peak,y_shape,residential,two_way,rain,monday,31-50,car,1.1
peak,y_shape,residential,two_way,rain,monday,31-50,lorry,1.0
peak,y_shape,residential,two_way,rain,monday,>51,bus,1.0
peak,y_shape,residential,two_way,rain,monday,>51,other,2.1
peak,y_shape,residential,two_way,rain,saturday,18-30,car,1.1
peak,y_shape,residential,two_way,rain,saturday,18-30,lorry,1.1
peak,y_shape,residential,two_way,rain,saturday,>51,bus,1.0
peak,y_shape,residential,two_way,rain,saturday,>51,car,1.0
peak,y_shape,residential,two_way,rain,saturday,>51,lorry,1.0
peak,y_shape,residential,two_way,rain,saturday,unknown,car,1.0
peak,y_shape,residential,two_way,rain,sunday,18-30,car,2.0
peak,y_shape,residential,two_way,rain,sunday,18-30,lorry,1.0
peak,y_shape,residential,two_way,rain,sunday,31-50,car,1.0
peak,y_shape,residential,two_way,rain,sunday,>51,car,1.0
peak,y_shape,residential,two_way,rain,sunday,>51,lorry,1.0
peak,y_shape,residential,two_way,rain,thursday,18-30,car,1.0
peak,y_shape,residential,two_way,rain,thursday,18-30,lorry,1.0
peak,y_shape,residential,two_way,rain,thursday,18-30,motorcycle,1.0
peak,y_shape,residential,two_way,rain,thursday,unknown,lorry,1.0
peak,y_shape,residential,two_way,rain,tuesday,18-30,car,1.0
peak,y_shape,residential,two_way,rain,tuesday,18-30,other,1.0
peak,y_shape,residential,two_way,rain,wednesday,18-30,car,1.1
peak,y_shape,residential,unknown,no_rain,monday,18-30,bus,1.0
peak,y_shape,residential,unknown,no_rain,monday,18-30,lorry,1.0
peak,y_shape,residential,unknown,no_rain,monday,31-50,other,1.0
peak,y_shape,residential,unknown,no_rain,saturday,31-50,bus,1.0
peak,y_shape,residential,unknown,no_rain,tuesday,18-30,car,1.0
peak,y_shape,residential,unknown,no_rain,tuesday,31-50,car,1.0
peak,y_shape,residential,unknown,no_rain,wednesday,18-30,lorry,1.0
peak,y_shape,residential,unknown,no_rain,wednesday,unknown,car,1.0
peak,y_shape,residential,unknown,rain,wednesday,31-50,car,1.0
peak,y_shape,service,one_way,no_rain,friday,18-30,bus,1.0
peak,y_shape,service,one_way,no_rain,friday,18-30,car,4.0
peak,y_shape,service,one_way,no_rain,friday,18-30,lorry,5.0
peak,y_shape,service,one_way,no_rain,friday,18-30,other,1.0
peak,y_shape,service,one_way,no_rain,friday,31-50,bus,2.0
peak,y_shape,service,one_way,no_rain,friday,31-50,lorry,2.0
peak,y_shape,service,one_way,no_rain,friday,31-50,other,2.0
peak,y_shape,service,one_way,no_rain,friday,>51,bus,1.1
peak,y_shape,service,one_way,no_rain,friday,>51,car,1.0
peak,y_shape,service,one_way,no_rain,friday,>51,other,1.0
peak,y_shape,service,one_way,no_rain,friday,unknown,car,1.0
peak,y_shape,service,one_way,no_rain,friday,unknown,other,1.0
peak,y_shape,service,one_way,no_rain,monday,18-30,bus,1.1
peak,y_shape,service,one_way,no_rain,monday,18-30,car,2.0
peak,y_shape,service,one_way,no_rain,monday,18-30,lorry,4.0
peak,y_shape,service,one_way,no_rain,monday,18-30,other,3.1
peak,y_shape,service,one_way,no_rain,monday,31-50,car,3.0
peak,y_shape,service,one_way,no_rain,monday,31-50,other,1.0
peak,y_shape,service,one_way,no_rain,monday,>51,car,1.0
peak,y_shape,service,one_way,no_rain,monday,>51,lorry,1.0
peak,y_shape,service,one_way,no_rain,monday,unknown,other,1.0
peak,y_shape,service,one_way,no_rain,saturday,18-30,car,1.0
peak,y_shape,service,one_way,no_rain,saturday,18-30,lorry,2.0
peak,y_shape,service,one_way,no_rain,saturday,18-30,other,1.0
peak,y_shape,service,one_way,no_rain,saturday,31-50,car,2.0
peak,y_shape,service,one_way,no_rain,saturday,31-50,lorry,3.0
peak,y_shape,service,one_way,no_rain,saturday,31-50,other,2.1
peak,y_shape,service,one_way,no_rain,saturday,>51,bus,3.0
peak,y_shape,service,one_way,no_rain,sunday,31-50,car,2.0
peak,y_shape,service,one_way,no_rain,sunday,31-50,lorry,1.0
peak,y_shape,service,one_way,no_rain,sunday,31-50,other,1.1
peak,y_shape,service,one_way,no_rain,sunday,>51,bus,2.1
peak,y_shape,service,one_way,no_rain,sunday,>51,car,2.0
peak,y_shape,service,one_way,no_rain,sunday,>51,lorry,2.0
peak,y_shape,service,one_way,no_rain,sunday,>51,other,1.0
peak,y_shape,service,one_way,no_rain,sunday,unknown,lorry,1.0
peak,y_shape,service,one_way,no_rain,thursday,18-30,bus,1.0
peak,y_shape,service,one_way,no_rain,thursday,18-30,lorry,1.0
peak,y_shape,service,one_way,no_rain,thursday,18-30,other,1.0
peak,y_shape,service,one_way,no_rain,thursday,31-50,bus,2.0
peak,y_shape,service,one_way,no_rain,thursday,31-50,car,5.0
peak,y_shape,service,one_way,no_rain,thursday,31-50,lorry,1.0
peak,y_shape,service,one_way,no_rain,thursday,31-50,other,5.0
peak,y_shape,service,one_way,no_rain,thursday,>51,lorry,2.0
peak,y_shape,service,one_way,no_rain,thursday,>51,other,1.0
peak,y_shape,service,one_way,no_rain,thursday,unknown,car,1.0
peak,y_shape,service,one_way,no_rain,tuesday,18-30,bus,1.0
peak,y_shape,service,one_way,no_rain,tuesday,18-30,car,3.1
peak,y_shape,service,one_way,no_rain,tuesday,18-30,lorry,2.0
peak,y_shape,service,one_way,no_rain,tuesday,18-30,other,5.0
peak,y_shape,service,one_way,no_rain,tuesday,31-50,bus,1.0
peak,y_shape,service,one_way,no_rain,tuesday,31-50,lorry,5.0
peak,y_shape,service,one_way,no_rain,tuesday,31-50,other,0.0
peak,y_shape,service,one_way,no_rain,tuesday,>51,bus,2.0
peak,y_shape,service,one_way,no_rain,tuesday,>51,car,3.0
peak,y_shape,service,one_way,no_rain,tuesday,unknown,car,2.0
peak,y_shape,service,one_way,no_rain,tuesday,unknown,lorry,1.0
peak,y_shape,service,one_way,no_rain,tuesday,unknown,other,1.0
peak,y_shape,service,one_way,no_rain,wednesday,18-30,car,5.0
peak,y_shape,service,one_way,no_rain,wednesday,18-30,lorry,3.1
peak,y_shape,service,one_way,no_rain,wednesday,18-30,other,4.0
peak,y_shape,service,one_way,no_rain,wednesday,31-50,bus,1.0
peak,y_shape,service,one_way,no_rain,wednesday,31-50,car,3.0
peak,y_shape,service,one_way,no_rain,wednesday,31-50,lorry,1.0
peak,y_shape,service,one_way,no_rain,wednesday,31-50,other,1.0
peak,y_shape,service,one_way,no_rain,wednesday,>51,car,2.1
peak,y_shape,service,one_way,no_rain,wednesday,>51,lorry,2.1
peak,y_shape,service,one_way,no_rain,wednesday,>51,other,2.1
peak,y_shape,service,one_way,no_rain,wednesday,unknown,car,1.0
peak,y_shape,service,one_way,no_rain,wednesday,unknown,lorry,1.0
peak,y_shape,service,one_way,rain,monday,18-30,car,1.0
peak,y_shape,service,one_way,rain,monday,18-30,lorry,1.0
peak,y_shape,service,one_way,rain,monday,31-50,car,1.0
peak,y_shape,service,one_way,rain,monday,31-50,lorry,2.0
peak,y_shape,service,one_way,rain,monday,31-50,other,1.0
peak,y_shape,service,one_way,rain,monday,>51,bus,1.0
peak,y_shape,service,one_way,rain,monday,>51,car,1.0
peak,y_shape,service,one_way,rain,monday,>51,other,1.0
peak,y_shape,service,one_way,rain,monday,unknown,other,1.0
peak,y_shape,service,one_way,rain,saturday,31-50,bus,1.0
peak,y_shape,service,one_way,rain,sunday,18-30,bus,1.0
peak,y_shape,service,one_way,rain,sunday,18-30,lorry,2.0
peak,y_shape,service,one_way,rain,thursday,18-30,lorry,1.0
peak,y_shape,service,one_way,rain,thursday,31-50,other,1.0
peak,y_shape,service,other,no_rain,friday,18-30,lorry,1.0
peak,y_shape,service,other,no_rain,friday,18-30,other,1.0
peak,y_shape,service,other,no_rain,friday,31-50,car,1.0
peak,y_shape,service,other,no_rain,friday,31-50,lorry,1.0
peak,y_shape,service,other,no_rain,friday,31-50,other,2.0
peak,y_shape,service,other,no_rain,friday,>51,bus,1.1
peak,y_shape,service,other,no_rain,friday,>51,motorcycle,1.0
peak,y_shape,service,other,no_rain,friday,unknown,lorry,1.0
peak,y_shape,service,other,no_rain,friday,unknown,other,2.0
peak,y_shape,service,other,no_rain,monday,18-30,car,2.0
peak,y_shape,service,other,no_rain,monday,18-30,lorry,1.0
peak,y_shape,service,other,no_rain,monday,18-30,other,1.0
peak,y_shape,service,other,no_rain,monday,31-50,bus,1.0
peak,y_shape,service,other,no_rain,monday,31-50,other,1.0
peak,y_shape,service,other,no_rain,monday,>51,car,2.0
peak,y_shape,service,other,no_rain,monday,>51,lorry,1.0
peak,y_shape,service,other,no_rain,monday,unknown,bus,1.0
peak,y_shape,service,other,no_rain,saturday,18-30,car,1.0
peak,y_shape,service,other,no_rain,saturday,31-50,lorry,2.0
peak,y_shape,service,other,no_rain,saturday,31-50,other,2.1
peak,y_shape,service,other,no_rain,saturday,>51,car,1.0
peak,y_shape,service,other,no_rain,sunday,18-30,lorry,1.1
peak,y_shape,service,other,no_rain,thursday,18-30,bus,2.0
peak,y_shape,service,other,no_rain,thursday,18-30,car,1.0
peak,y_shape,service,other,no_rain,thursday,18-30,lorry,1.0
peak,y_shape,service,other,no_rain,thursday,18-30,other,2.0
peak,y_shape,service,other,no_rain,thursday,31-50,bus,2.0
peak,y_shape,service,other,no_rain,thursday,31-50,car,3.2
peak,y_shape,service,other,no_rain,thursday,31-50,lorry,2.1
peak,y_shape,service,other,no_rain,thursday,>51,car,2.0
peak,y_shape,service,other,no_rain,thursday,>51,other,1.0
peak,y_shape,service,other,no_rain,thursday,unknown,car,2.1
peak,y_shape,service,other,no_rain,thursday,unknown,lorry,1.0
peak,y_shape,service,other,no_rain,tuesday,18-30,car,1.0
peak,y_shape,service,other,no_rain,tuesday,18-30,lorry,2.1
peak,y_shape,service,other,no_rain,tuesday,31-50,bus,2.1
peak,y_shape,service,other,no_rain,tuesday,31-50,car,4.2
peak,y_shape,service,other,no_rain,tuesday,31-50,lorry,1.0
peak,y_shape,service,other,no_rain,tuesday,>51,car,1.1
peak,y_shape,service,other,no_rain,tuesday,unknown,lorry,1.0
peak,y_shape,service,other,no_rain,wednesday,18-30,bus,1.0
peak,y_shape,service,other,no_rain,wednesday,18-30,car,2.0
peak,y_shape,service,other,no_rain,wednesday,31-50,car,1.0
peak,y_shape,service,other,no_rain,wednesday,31-50,other,1.0
peak,y_shape,service,other,no_rain,wednesday,unknown,lorry,1.0
peak,y_shape,service,other,rain,friday,18-30,car,1.0
peak,y_shape,service,other,rain,friday,>51,other,1.0
peak,y_shape,service,other,rain,monday,18-30,other,1.0
peak,y_shape,service,other,rain,saturday,31-50,other,1.0
peak,y_shape,service,other,rain,sunday,18-30,lorry,1.1
peak,y_shape,service,other,rain,thursday,31-50,lorry,1.0
peak,y_shape,service,other,rain,thursday,unknown,car,1.0
peak,y_shape,service,other,rain,tuesday,31-50,car,1.0
peak,y_shape,service,other,rain,wednesday,18-30,other,1.0
peak,y_shape,service,two_way,no_rain,friday,18-30,bus,2.0
peak,y_shape,service,two_way,no_rain,friday,18-30,car,9.3
peak,y_shape,service,two_way,no_rain,friday,18-30,lorry,11.1
peak,y_shape,service,two_way,no_rain,friday,18-30,other,4.0
peak,y_shape,service,two_way,no_rain,friday,31-50,bus,6.0
peak,y_shape,service,two_way,no_rain,friday,31-50,car,11.0
peak,y_shape,service,two_way,no_rain,friday,31-50,lorry,11.1
peak,y_shape,service,two_way,no_rain,friday,31-50,other,9.3
peak,y_shape,service,two_way,no_rain,friday,>51,bus,2.0
peak,y_shape,service,two_way,no_rain,friday,>51,car,4.1
peak,y_shape,service,two_way,no_rain,friday,>51,lorry,5.1
peak,y_shape,service,two_way,no_rain,friday,unknown,bus,1.0
peak,y_shape,service,two_way,no_rain,friday,unknown,car,4.1
peak,y_shape,service,two_way,no_rain,friday,unknown,lorry,6.1
peak,y_shape,service,two_way,no_rain,friday,unknown,other,3.0
peak,y_shape,service,two_way,no_rain,monday,18-30,bus,6.0
peak,y_shape,service,two_way,no_rain,monday,18-30,car,7.1
peak,y_shape,service,two_way,no_rain,monday,18-30,lorry,9.3
peak,y_shape,service,two_way,no_rain,monday,18-30,other,8.1
peak,y_shape,service,two_way,no_rain,monday,31-50,bus,2.1
peak,y_shape,service,two_way,no_rain,monday,31-50,car,12.2
peak,y_shape,service,two_way,no_rain,monday,31-50,lorry,15.2
peak,y_shape,service,two_way,no_rain,monday,31-50,motorcycle,1.0
peak,y_shape,service,two_way,no_rain,monday,31-50,other,7.0
peak,y_shape,service,two_way,no_rain,monday,>51,bus,1.0
peak,y_shape,service,two_way,no_rain,monday,>51,car,5.0
peak,y_shape,service,two_way,no_rain,monday,>51,lorry,6.300000000000001
peak,y_shape,service,two_way,no_rain,monday,>51,motorcycle,1.0
peak,y_shape,service,two_way,no_rain,monday,>51,other,4.1
peak,y_shape,service,two_way,no_rain,monday,unknown,bus,1.0
peak,y_shape,service,two_way,no_rain,monday,unknown,car,6.0
peak,y_shape,service,two_way,no_rain,monday,unknown,lorry,1.0
peak,y_shape,service,two_way,no_rain,monday,unknown,other,4.0
peak,y_shape,service,two_way,no_rain,saturday,18-30,bus,3.1
peak,y_shape,service,two_way,no_rain,saturday,18-30,car,7.1
peak,y_shape,service,two_way,no_rain,saturday,18-30,lorry,7.1
peak,y_shape,service,two_way,no_rain,saturday,18-30,other,2.0
peak,y_shape,service,two_way,no_rain,saturday,31-50,bus,2.0
peak,y_shape,service,two_way,no_rain,saturday,31-50,car,5.0
peak,y_shape,service,two_way,no_rain,saturday,31-50,lorry,11.0
peak,y_shape,service,two_way,no_rain,saturday,31-50,other,2.0
peak,y_shape,service,two_way,no_rain,saturday,>51,car,1.0
peak,y_shape,service,two_way,no_rain,saturday,>51,other,1.0
peak,y_shape,service,two_way,no_rain,saturday,unknown,bus,2.1
peak,y_shape,service,two_way,no_rain,saturday,unknown,car,3.0
peak,y_shape,service,two_way,no_rain,saturday,unknown,lorry,1.0
peak,y_shape,service,two_way,no_rain,saturday,unknown,motorcycle,1.1
peak,y_shape,service,two_way,no_rain,sunday,18-30,bus,2.1
peak,y_shape,service,two_way,no_rain,sunday,18-30,car,3.0
peak,y_shape,service,two_way,no_rain,sunday,18-30,lorry,4.0
peak,y_shape,service,two_way,no_rain,sunday,18-30,other,1.0
peak,y_shape,service,two_way,no_rain,sunday,31-50,bus,2.0
peak,y_shape,service,two_way,no_rain,sunday,31-50,car,5.0
peak,y_shape,service,two_way,no_rain,sunday,31-50,lorry,1.0
peak,y_shape,service,two_way,no_rain,sunday,31-50,other,1.0
